"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.116217833E0,5.288803101E1,5.145812988E0,-4.905224609E1,7.231698322E1
2.126171833E0,5.297232056E1,5.204071045E0,-4.940299988E1,7.262097147E1
2.136125833E0,5.312791443E1,4.928894043E0,-4.881500244E1,7.231717466E1
2.146078833E0,5.291537476E1,5.029083252E0,-4.896006775E1,7.226629088E1
2.156032833E0,5.298109436E1,5.094390869E0,-4.903479004E1,7.236960558E1
2.165986833E0,5.303785706E1,5.090209961E0,-4.893252563E1,7.234166561E1
2.175940833E0,5.328559875E1,5.272125244E0,-4.906875610E1,7.262845974E1
2.185893833E0,5.337881470E1,5.299438477E0,-4.902465820E1,7.266910636E1
2.195847833E0,5.328472900E1,5.327026367E0,-4.895095825E1,7.255229747E1
2.205801833E0,5.308572388E1,5.610748291E0,-4.913128662E1,7.254969263E1
2.215754833E0,5.312277222E1,5.592224121E0,-4.911701965E1,7.256571862E1
2.225708833E0,5.338035583E1,5.475158691E0,-4.910124207E1,7.273494156E1
2.235662833E0,5.316894531E1,5.639739990E0,-4.952021790E1,7.287657644E1
2.245616833E0,5.311949158E1,5.731750488E0,-4.919821167E1,7.262917720E1
2.255569833E0,5.356922913E1,5.807678223E0,-4.911268616E1,7.290711472E1
2.265523833E0,5.335685730E1,6.033996582E0,-4.917526245E1,7.281187934E1
2.275477833E0,5.335472107E1,6.072387695E0,-4.892071533E1,7.264183740E1
2.285431833E0,5.361825562E1,6.050048828E0,-4.896202087E1,7.286151188E1
2.295384833E0,5.349215698E1,6.128692627E0,-4.905728149E1,7.283947144E1
2.305338833E0,5.367987061E1,6.209411621E0,-4.912950134E1,7.303282278E1
2.315292833E0,5.361994934E1,6.280426025E0,-4.914599609E1,7.300596996E1
2.325246833E0,5.362191772E1,6.311828613E0,-4.887379456E1,7.282717237E1
2.335199833E0,5.365783691E1,6.294921875E0,-4.919708252E1,7.306943569E1
2.345153833E0,5.370025635E1,6.302947998E0,-4.906663513E1,7.301355606E1
2.355107833E0,5.359732056E1,6.404968262E0,-4.892515564E1,7.285167976E1
2.365061833E0,5.364126587E1,6.402923584E0,-4.908955383E1,7.299429519E1
2.375014833E0,5.371267700E1,6.373931885E0,-4.929945374E1,7.318548228E1
2.384968833E0,5.362158203E1,6.345092773E0,-4.903744507E1,7.293973732E1
2.394922833E0,5.357723999E1,6.424865723E0,-4.926966858E1,7.307051243E1
2.404875833E0,5.362622070E1,6.416351318E0,-4.929609680E1,7.312350013E1
2.414829833E0,5.376649475E1,6.362457275E0,-4.928465271E1,7.321402743E1
2.424783833E0,5.368476868E1,6.394500732E0,-4.944425964E1,7.326444458E1
2.434737833E0,5.359399414E1,6.375671387E0,-4.912582397E1,7.298158655E1
2.444691208E0,5.369058228E1,6.211578369E0,-4.892460632E1,7.290321965E1
